"accommodates" "bathrooms" "cleaning_fee" "distance_to_dam" "bedrooms" "prices"
2.2 2.125 1.64102564102564 2.78964984552008 1.9 71
1.6 2.125 1.76923076923077 2.85993820803296 1.9 85
2.8 2.6875 2.28205128205128 1.37229660144181 1.9 195
1.6 2.125 1.51282051282051 3.77136972193615 1.9 100
1.6 2.125 2.02564102564103 2.09217301750772 1.9 146
1.6 2.125 1.38461538461538 2.43898043254377 1.9 97
1.6 2.125 1.8974358974359 2.14855818743563 1.9 226
5.2 2.125 2.28205128205128 5.08985581874356 4.6 225
1.6 2.125 1.51282051282051 1.97708547888774 1.9 79
2.8 2.125 1.8974358974359 1.87744593202884 2.8 191
2.8 2.125 2.02564102564103 3.07852729145211 2.8 276
2.2 2.125 2.28205128205128 2.89546858908342 2.8 136
2.2 2.125 1.51282051282051 2.48300720906282 2.8 220
3.4 2.6875 2.28205128205128 5.47682801235839 4.6 155
3.4 2.125 2.28205128205128 3.80690010298661 3.7 175
2.8 2.125 1 3.20597322348095 2.8 140
1.6 2.125 1.8974358974359 2.00025746652935 2.8 115
2.8 3.25 2.02564102564103 3.96987641606591 2.8 155
1.6 2.125 1.64102564102564 2.15473738414006 1.9 100
1.6 2.125 1 4.086508753862 1.9 80
1.6 2.125 1.76923076923077 2.84912461380021 1.9 120
1.6 2.125 1.51282051282051 1.90602471678682 1.9 85
1.6 2.125 1 4.00077239958805 1.9 139
1.6 2.125 1.25641025641026 3.13645726055613 1.9 80
2.8 2.125 1.64102564102564 2.23815653964985 2.8 220
2.8 2.125 1.76923076923077 3.12718846549949 1.9 140
1.6 2.125 1 2.92327497425335 1.9 120
1.6 2.125 1 6.18820803295572 1.9 100
1.6 2.125 1.76923076923077 2.90628218331617 1.9 105
1.6 2.125 2.28205128205128 3.97991761071061 1.9 95
1 2.125 1 3.49407826982492 1.9 35
4 2.6875 2.66666666666667 2.50308959835221 4.6 385
1.6 2.125 1.76923076923077 2.54634397528321 1.9 120
2.8 2.6875 1.8974358974359 2.05123583934089 2.8 149
3.4 3.25 1.64102564102564 2.53244078269825 4.6 191
2.8 2.125 1.64102564102564 3.30947476828012 2.8 111
1.6 2.125 1 2.42893923789907 1.9 100
4 3.25 2.28205128205128 5.58341915550978 2.8 191
1.6 2.125 1 2.48686920700309 1.9 100
1.6 2.125 1.51282051282051 1.74536560247168 1.9 125
2.8 2.125 2.28205128205128 2.40731204943357 2.8 150
2.2 2.125 1.51282051282051 7.47193614830072 1.9 79
1.6 2.125 3.56410256410256 2.55561277033986 1.9 125
2.8 2.125 2.02564102564103 3.68640576725026 2.8 149
1.6 2.125 1.51282051282051 2.96884654994851 1.9 100
1 2.125 2.02564102564103 2.50695159629248 1.9 25
1.6 2.125 1.64102564102564 3.32955715756952 1.9 150
1.6 2.125 1.76923076923077 3.33032955715757 1.9 99
2.8 2.6875 2.28205128205128 2.85839340885685 2.8 146
1.6 2.6875 1.38461538461538 2.41658084449022 1.9 69
2.8 2.125 1.76923076923077 1.64263645726056 1.9 130
1.6 2.125 2.15384615384615 2.43202883625129 2.8 130
1.6 2.125 2 3.23223480947477 1.9 79
2.8 2.125 1 1.72760041194645 1.9 175
1.6 2.125 2.28205128205128 1.58934088568486 1.9 175
2.8 3.8125 2.28205128205128 3.20056642636457 3.7 280
1.6 2.125 2.02564102564103 2.8143666323378 1.9 99
1.6 2.125 1 2.6846035015448 1.9 86
1.6 2.125 1.12820512820513 1.24485066941298 1.9 100
1.6 2.125 1.8974358974359 2.68228630278064 1.9 149
1.6 2.6875 1 2.27832131822863 1.9 60
1.6 2.125 2.28205128205128 3.33573635427394 1.9 90
1.6 1 1 1.4989701338826 1.9 75
1.6 2.125 1.51282051282051 3.46395468589083 1.9 67
2.8 2.6875 1.8974358974359 3.35350154479918 1.9 40
1.6 2.125 1.25641025641026 2.21343975283213 1.9 85
2.8 4.375 2.92307692307692 2.71009268795057 3.7 294
4 3.8125 2.02564102564103 3.55278063851699 3.7 251
1.6 2.125 1.8974358974359 2.66683831101957 1.9 111
2.8 2.125 1.76923076923077 3.84011328527291 2.8 69
1.6 2.6875 1.25641025641026 7.62641606591143 1.9 50
1.6 2.125 1.92307692307692 2.26750772399588 1.9 79
1.6 2.6875 1.51282051282051 2.13156539649846 1.9 150
1.6 2.6875 1 4.30973223480948 1.9 65
1.6 2.125 1.38461538461538 4.35453141091658 1.9 58
2.8 2.6875 1.25641025641026 1.97631307929969 1.9 115
2.8 3.25 2.41025641025641 1.44335736354274 2.8 251
3.4 2.125 1.38461538461538 6.97605561277034 2.8 70
3.4 2.125 2.92307692307692 5.71472708547889 3.7 220
2.8 2.6875 1.38461538461538 1.31359423274974 2.8 286
2.8 2.125 1.76923076923077 3.25849639546859 2.8 139
1.6 2.125 1 1.52059732234809 1.9 100
1.6 2.125 1.30769230769231 6.16967044284243 1.9 80
1.6 2.125 1.76923076923077 2.90319258496396 1.9 100
1.6 2.125 1.8974358974359 2.41503604531411 1.9 125
2.8 2.125 2.15384615384615 2.81359423274974 2.8 139
1.6 2.125 1.8974358974359 2.04969104016478 1.9 105
2.8 3.25 1 1.55072090628218 2.8 195
2.8 2.125 1 4.05097837281154 3.7 120
2.2 2.6875 1.64102564102564 3.32106076210093 1.9 70
4.6 2.125 2.28205128205128 3.31024716786818 3.7 430
2.8 2.125 1.51282051282051 3.75128733264676 2.8 90
2.8 2.125 1.51282051282051 3.47167868177137 2.8 115
1.6 2.6875 1.38461538461538 2.80278063851699 1.9 130
1.6 2.6875 1 4.26261585993821 1.9 100
1.6 2.125 1.76923076923077 2.29685890834192 1.9 95
2.2 3.25 2.28205128205128 3.0553553038105 2.8 190
2.8 2.125 2.28205128205128 2.81050463439753 2.8 181
1.6 2.6875 1.64102564102564 2.38336766220391 1.9 102
2.2 2.6875 1.8974358974359 2.67842430484037 1.9 120
2.8 2.125 1 2.86380020597322 1.9 160
1.6 2.125 1.8974358974359 1.60401647785788 1.9 99
2.8 3.25 2.53846153846154 1.44490216271885 2.8 296
1.6 2.125 1.76923076923077 3.02754891864058 1.9 89
1.6 2.125 1.76923076923077 3.84320288362513 1.9 87
1.6 2.125 1.64102564102564 2.42816683831102 1.9 99
1.6 2.125 1.64102564102564 2.82286302780639 1.9 99
1.6 2.125 1 2.02574665293512 1.9 75
1.6 2.125 1.76923076923077 3.80072090628218 1.9 100
1 2.125 1 5.18640576725026 1.9 35
2.8 2.125 2.28205128205128 2.62744593202884 2.8 300
1 1 1 1.44721936148301 1.9 55
1.6 2.125 2.02564102564103 2.57028836251287 1.9 111
1.6 2.125 1 3.64469618949537 1.9 65
1.6 2.6875 1.76923076923077 2.37641606591143 1.9 195
1.6 2.125 1.25641025641026 3.68872296601442 1.9 111
1.6 2.125 1.51282051282051 1.82028836251287 1.9 140
1.6 2.125 2.15384615384615 2.32852729145211 1.9 98
1.6 2.125 1.51282051282051 2.37796086508754 1.9 120
1.6 2.125 1 1.97013388259526 1.9 140
2.2 2.125 1 2.83985581874356 1.9 60
2.8 2.125 1.8974358974359 4.06719876416066 1 110
1.6 2.125 1 2.21189495365602 1.9 100
2.8 2.125 2.02564102564103 1.89984552008239 1.9 150
1.6 2.125 1 2.38645726055613 1.9 125
2.8 2.125 2.25641025641026 2.34243048403708 2.8 169
2.8 2.125 1 2.83522142121524 2.8 140
2.2 2.125 1 3.12641606591143 1.9 99
1.6 2.125 1.25641025641026 3.76441812564367 1.9 73
1.6 2.125 2.02564102564103 3.26081359423275 1.9 120
4 2.125 1 2.03501544799176 1.9 241
1.6 2.125 1.25641025641026 1.86199794026777 1.9 89
1.6 2.125 2.53846153846154 1.4340885684861 1 216
1.6 2.125 1.76923076923077 3.21060762100927 1.9 110
2.8 2.125 2.92307692307692 1.31900102986612 2.8 350
1.6 2.125 1 2.76338825952626 1.9 120
1.6 2.125 1.51282051282051 2.42121524201854 1.9 110
1 2.125 2.02564102564103 2.46060762100927 1.9 25
2.2 2.6875 1.8974358974359 3.39752832131823 1.9 90
1.6 2.125 1.51282051282051 2.5100411946447 1.9 90
2.8 2.125 1.8974358974359 2.01570545829042 1.9 150
2.8 2.125 2.66666666666667 1.43254376930999 1.9 120
1.6 2.125 1.64102564102564 2.98815653964985 1.9 136
1.6 2.125 2.28205128205128 4.54531410916581 1.9 150
1.6 2.125 2.23076923076923 3.21215242018538 1.9 100
1.6 2.125 1 3.41838311019567 1.9 136
1.6 2.125 1 2.99124613800206 1.9 84
2.2 2.125 1.8974358974359 2.33084449021627 1.9 99
1.6 2.125 1 3.12487126673532 1.9 80
2.2 3.25 1 2.39418125643666 1.9 136
2.8 2.125 1.8974358974359 2.45288362512873 1.9 160
2.8 2.125 2.28205128205128 2.77033985581874 1 130
1.6 2.125 1.51282051282051 4.69129763130793 1.9 55
1.6 2.125 1.76923076923077 3.47322348094748 1.9 100
2.8 2.125 1.76923076923077 2.90396498455201 1.9 100
1.6 2.125 1.51282051282051 3.58290422245108 1.9 100
1.6 2.125 1 3.03450051493306 1.9 50
2.2 2.125 2.15384615384615 2.14933058702369 2.8 115
2.8 2.125 1 4.03630278063852 3.7 130
2.8 2.125 2.02564102564103 1.79788877445932 2.8 206
4 3.8125 1 3.90267765190525 3.7 401
1.6 2.125 1.38461538461538 1.80020597322348 1.9 80
1.6 2.125 1.51282051282051 4.2610710607621 1.9 98
2.8 2.6875 2.28205128205128 3.76982492276004 3.7 150
1.6 2.125 2.02564102564103 2.73326467559217 1.9 100
2.8 2.6875 2.25641025641026 3.84474768280124 4.6 149
2.2 2.125 1 2.79196704428424 1.9 45
2.8 2.125 2.92307692307692 3.72039134912461 1.9 149
1.6 2.125 2.28205128205128 2.21961894953656 1.9 160
2.2 2.6875 1.25641025641026 5.81668383110196 1.9 69
4.6 2.125 3.56410256410256 2.08213182286303 4.6 346
1 2.125 1.8974358974359 2.88851699279094 1.9 120
1.6 2.125 1 4.38388259526262 1.9 105
2.8 2.125 2.28205128205128 2.40576725025747 1.9 100
2.2 2.125 2.53846153846154 2.41812564366632 1.9 129
2.8 2.125 1.76923076923077 3.25772399588054 2.8 99
4 2.6875 1.76923076923077 3.47167868177137 4.6 276
1.6 2.125 1.8974358974359 1.90679711637487 1.9 185
5.2 3.25 2.53846153846154 3.72425334706488 4.6 300
3.4 2.125 2.28205128205128 2.31385169927909 3.7 175
2.8 2.125 1.76923076923077 3.89495365602472 2.8 181
1.6 2.125 1.38461538461538 3.12487126673532 1.9 70
2.8 2.125 1 1.7399588053553 2.8 160
2.8 2.125 2.28205128205128 1.37075180226571 2.8 325
4 2.125 1.30769230769231 3.93820803295572 1.9 325
1.6 2.125 1.46153846153846 3.0005149330587 1.9 65
1.6 2.125 1 2.80818743563337 1.9 112
2.8 2.125 1.8974358974359 1.78475798146241 2.8 129
1.6 2.125 1 3.10787847579815 1.9 100
1.6 2.125 1 3.67481977342945 2.8 125
2.8 2.125 2.28205128205128 3.73197734294542 3.7 168
1.6 2.125 1.76923076923077 2.76570545829042 1.9 130
1.6 2.125 1.76923076923077 3.57518022657055 1.9 95
1.6 2.125 1 1.53836251287333 1.9 125
1.6 2.6875 2.41025641025641 2.70391349124614 1.9 80
2.2 2.125 1.64102564102564 1.94773429454171 1.9 105
1.6 2.6875 1 2.85453141091658 1.9 65
1.6 2.125 1.76923076923077 2.41271884654995 1.9 150
2.8 2.125 1 3.44155509783728 2.8 129
2.8 2.125 2.28205128205128 2.51390319258496 1.9 146
1.6 2.125 1 3.60607621009269 1.9 130
1.6 2.125 1 2.75025746652935 1.9 396
3.4 2.125 2.28205128205128 2.9140061791967 4.6 177
2.2 2.125 1.38461538461538 3.42919670442842 1.9 65
2.8 2.125 2.28205128205128 3.04145211122554 2.8 150
1.6 2.125 1 3.05072090628218 1.9 59
1.6 2.125 1 3.37744593202884 1.9 50
1.6 2.125 1.38461538461538 2.22039134912461 1.9 75
1.6 2.125 2.02564102564103 1.71601441812564 1.9 185
1.6 2.125 1 2.46524201853759 1.9 100
5.2 2.6875 1.30769230769231 1.75308959835221 3.7 150
2.8 2.6875 1.8974358974359 3.26622039134912 3.7 140
2.8 2.125 1 4.18074150360453 1.9 80
4.6 2.125 2.28205128205128 3.88877445932029 3.7 125
1.6 3.25 1 3.32801235839341 1.9 75
1.6 2.6875 1 1.98635427394439 1.9 68
2.2 2.125 1.76923076923077 5.53861997940268 2.8 85
2.8 2.125 2.28205128205128 3.82929969104017 2.8 139
3.4 2.6875 2.02564102564103 3.2832131822863 3.7 140
1.6 2.125 1.8974358974359 3.01905252317199 1.9 120
1.6 2.125 1.76923076923077 3.16735324407827 1.9 111
2.8 2.125 1.51282051282051 4.00386199794027 2.8 150
1.6 2.125 1.8974358974359 2.2605561277034 1 99
4 2.6875 2.02564102564103 1.55921730175077 2.8 381
2.8 2.125 2.28205128205128 3.37358393408857 3.7 199
4 3.25 2.28205128205128 2.24433573635427 4.6 191
1.6 2.125 1 1.67276004119464 1 90
2.8 3.25 2.92307692307692 1.83496395468589 4.6 476
3.4 2.125 2.28205128205128 3.37435633367662 2.8 226
1.6 2.125 1.76923076923077 2.73249227600412 1.9 129
1.6 2.125 1.76923076923077 1.95468589083419 1.9 78
1.6 2.125 1.76923076923077 2.05355303810505 1.9 125
1.6 2.125 1 2.02342945417096 1.9 93
1.6 2.125 1.38461538461538 1.54685890834192 1.9 70
1.6 2.125 2 3.18589083419156 1.9 79
1.6 2.125 1.64102564102564 1.14212152420185 1.9 121
1.6 2.125 1.64102564102564 2.55561277033986 1.9 120
1.6 2.125 1.76923076923077 3.28861997940268 1.9 85
2.8 3.25 2.41025641025641 2.68769309989701 2.8 210
1.6 2.125 1.76923076923077 5.49768280123584 1.9 91
2.8 2.125 1.76923076923077 3.6856333676622 2.8 185
1.6 2.125 1.8974358974359 3.07312049433574 1.9 160
2.8 2.125 1.76923076923077 3.35041194644696 1 89
1.6 2.125 1.76923076923077 2.66529351184346 1.9 99
1.6 2.125 1 2.76879505664264 1.9 46
1.6 2.125 2.02564102564103 2.586508753862 1.9 80
1.6 2.125 1.76923076923077 2.23583934088569 1.9 200
1.6 2.125 1.51282051282051 2.98043254376931 1.9 75
1 2.125 1.56410256410256 5.04042224510814 1.9 65
5.8 2.6875 2.92307692307692 1.4773429454171 4.6 350
3.4 2.125 2.79487179487179 2.70314109165808 2.8 145
1.6 2.125 1.64102564102564 2.02420185375901 1 78
1.6 2.125 1 2.26441812564367 1.9 111
1.6 2.125 1.38461538461538 1.879763130793 1 120
1.6 2.125 2.53846153846154 3.7505149330587 1.9 100
2.8 2.125 3.53846153846154 2.15628218331617 3.7 195
2.2 1.5625 1.46153846153846 2.45133882595263 1.9 80
1.6 3.25 1.51282051282051 1.5986096807415 1.9 85
1.6 2.125 1.8974358974359 2.35787847579815 2.8 136
1.6 2.125 2.02564102564103 3.98146240988672 1.9 105
2.8 3.25 2.28205128205128 2.30226570545829 2.8 251
2.8 2.125 1.94871794871795 3.4894438722966 1.9 150
2.8 2.125 1 2.61045314109166 1.9 90
2.2 2.125 2.28205128205128 3.57286302780639 2.8 80
2.8 2.125 1.76923076923077 2.70468589083419 2.8 169
2.8 2.6875 1.76923076923077 1.77008238928939 2.8 250
1.6 2.125 2.02564102564103 2.54866117404737 1.9 130
1.6 2.125 1 3.50411946446962 1.9 90
1.6 2.125 2.15384615384615 2.2505149330587 1.9 226
1.6 2.125 1.38461538461538 1.32209062821833 1.9 80
1.6 2.125 1.76923076923077 2.62899073120494 1.9 80
2.8 2.125 2.53846153846154 4.22631307929969 3.7 150
1.6 2.125 1.8974358974359 3.54737384140062 1.9 70
2.8 2.6875 1.8974358974359 3.39212152420185 2.8 260
1.6 2.125 1 2.60118434603502 1.9 75
2.8 2.125 2.15384615384615 1.4889289392379 1.9 185
2.8 2.125 1 2.66683831101957 3.7 200
2.8 2.125 1.8974358974359 2.69850669412976 1.9 120
1.6 2.125 1.64102564102564 3.03604531410917 1.9 100
1.6 2.125 1 3.29866117404737 1.9 96
1.6 2.125 1 2.03038105046344 1 95
1.6 2.125 1.64102564102564 3.85556127703399 1.9 130
2.8 2.125 2.92307692307692 6.37744593202884 3.7 175
2.8 2.125 2.02564102564103 2.40808444902163 2.8 175
2.8 2.125 1.8974358974359 2.31153450051493 2.8 125
5.2 2.6875 2.28205128205128 3.73815653964985 3.7 276
1.6 2.125 1.76923076923077 2.74716786817714 2.8 137
1.6 2.6875 1 4.08419155509784 1.9 43
1.6 2.125 1.8974358974359 1.12435633367662 1.9 261
2.8 2.6875 1.76923076923077 5.45133882595263 2.8 84
1.6 2.125 1.8974358974359 3.02523171987642 1 84
1.6 2.125 1.8974358974359 2.65370751802266 1.9 95
1.6 2.125 1.76923076923077 1.42945417095778 2.8 110
2.8 2.125 1.76923076923077 2.77342945417096 1.9 136
1.6 2.125 1.51282051282051 2.673017507724 1.9 104
2.8 2.125 2.41025641025641 3.73120494335736 2.8 130
1.6 2.125 1.8974358974359 2.8143666323378 1.9 100
2.2 2.125 1 1.2510298661174 1.9 114
1.6 2.125 2.41025641025641 1.84423274974253 1.9 99
2.8 2.125 2.15384615384615 3.11560247167868 2.8 181
1.6 2.125 2.28205128205128 1.92687950566426 2.8 160
4 2.6875 2.28205128205128 6.32569515962925 2.8 150
1.6 2.125 1 2.34783728115345 1 89
2.8 2.125 2.28205128205128 3.54042224510814 2.8 130
2.2 2.125 2.53846153846154 2.97039134912461 1.9 139
4 2.125 2.92307692307692 3.2167868177137 2.8 150
1.6 2.125 2.28205128205128 4.09500514933059 1.9 165
2.2 2.6875 1.71794871794872 3.74819773429454 1.9 66
1.6 2.125 1.64102564102564 2.82749742533471 1.9 75
2.2 2.125 1 3.40834191555098 1.9 60
2.8 2.125 1.64102564102564 3.44773429454171 2.8 95
1.6 2.125 1 1.72142121524202 1.9 125
1.6 2.125 1.76923076923077 2.52317198764161 1.9 175
2.8 2.125 1.25641025641026 1.94927909371782 2.8 100
1.6 2.125 1.8974358974359 1.26725025746653 1.9 175
2.8 2.6875 2.15384615384615 3.08084449021627 4.6 180
1.6 2.125 1 3.5427394438723 1.9 65
2.8 2.125 1.51282051282051 2.38105046343975 1.9 94
1.6 2.125 1 2.02883625128733 1.9 140
1.6 2.125 2.02564102564103 1.50823892893924 1 120
2.2 2.125 1.25641025641026 1.44799176107106 1.9 120
2.8 2.6875 1.25641025641026 3.36817713697219 2.8 75
2.8 2.125 1 2.85684860968074 2.8 209
1.6 2.125 1.25641025641026 2.89546858908342 1.9 69
3.4 2.125 2.28205128205128 4.02317198764161 2.8 181
4 3.25 2.28205128205128 3.56900102986612 4.6 286
4 2.125 1.76923076923077 2.76493305870237 3.7 160
1.6 2.125 1.64102564102564 4.06179196704428 1.9 105
2.8 2.125 1 3.01132852729145 2.8 175
1.6 2.125 1 2.88233779608651 1.9 90
2.8 2.6875 1 2.33934088568486 1.9 171
3.4 2.125 2.28205128205128 5.5316683831102 3.7 220
1.6 2.125 2 2.70854788877446 1.9 79
1.6 2.125 1.25641025641026 3.9783728115345 1.9 146
1.6 2.125 1 1.54531410916581 1.9 140
1.6 2.6875 1.25641025641026 1.46652935118435 1.9 70
1.6 2.125 1.76923076923077 1.69129763130793 1.9 130
2.8 2.125 1.76923076923077 2.3370236869207 2.8 90
2.8 2.125 2.02564102564103 2.92095777548919 1 99
1.6 2.6875 2.28205128205128 1.41555097837281 1.9 100
2.8 2.125 2.12820512820513 5.81822863027806 4.6 149
2.2 2.125 1.25641025641026 1.35221421215242 1.9 80
2.2 2.125 1.17948717948718 6.03759011328527 1.9 28
1.6 2.125 1.30769230769231 3.76905252317199 1.9 68
2.8 3.25 1.8974358974359 2.34938208032956 2.8 171
2.8 2.125 1.8974358974359 3.10478887744593 2.8 89
2.8 2.125 1.8974358974359 2.46524201853759 1.9 95
2.2 2.125 2.02564102564103 2.20108135942327 2.8 250
2.2 2.125 1 1.57157569515963 2.8 150
1.6 2.125 1.76923076923077 5.80200823892894 1.9 100
1.6 2.125 1.51282051282051 1.12744593202884 1.9 99
1.6 2.125 1 2.91709577754892 1.9 111
1.6 2.125 1.8974358974359 2.59500514933059 1.9 130
1.6 2.125 1.51282051282051 2.45442842430484 1.9 105
1.6 2.125 1.51282051282051 4.77703398558188 1.9 55
1.6 2.125 1 3.91967044284243 1.9 79
1.6 2.125 1 4.12435633367662 1.9 97
1.6 2.125 1.8974358974359 2.64212152420185 1.9 100
1.6 2.125 2 2.68923789907312 1.9 79
1.6 2.125 1.8974358974359 2.5216271884655 1.9 120
1 2.125 1 4.03012358393409 1.9 80
1.6 2.125 2.02564102564103 2.99124613800206 1.9 90
2.8 3.8125 1 1.73069001029866 3.7 200
2.2 2.125 1 4.03012358393409 2.8 120
1.6 3.25 1.64102564102564 1.41709577754892 1.9 160
2.8 2.6875 1 1.43177136972194 4.6 426
2.8 2.125 1.8974358974359 4.10350154479918 1 110
1.6 2.125 1.51282051282051 4.26029866117405 1 85
1.6 2.125 1.8974358974359 2.01416065911432 1.9 115
4 2.6875 2.28205128205128 2.4351184346035 3.7 276
1.6 2.125 1 3.16426364572606 1.9 70
1.6 2.125 1.8974358974359 3.50952626158599 1.9 110
1.6 2.125 2.15384615384615 1.71060762100927 1.9 100
2.8 3.25 1 4.03861997940268 2.8 110
2.2 2.125 2.28205128205128 5.39881565396499 1.9 111
1.6 2.125 1.51282051282051 3.01905252317199 1.9 40
1.6 2.125 1.76923076923077 3.17430484037075 1.9 120
1.6 2.125 1.8974358974359 3.67173017507724 1.9 125
1.6 2.125 2.28205128205128 1.84500514933059 1.9 120
1.6 2.125 1.64102564102564 2.5648815653965 1.9 75
1.6 2.125 1 2.03501544799176 1.9 99
1.6 2.125 2.28205128205128 2.39340885684861 1.9 175
1.6 2.125 1.51282051282051 2.32234809474768 1.9 125
1.6 2.125 1.38461538461538 2.81745623069001 1.9 120
2.8 2.125 1 2.55561277033986 2.8 185
1.6 2.125 1.64102564102564 1.77085478887745 1 95
2.8 2.125 2.28205128205128 1.36380020597322 2.8 150
2.8 2.125 1.64102564102564 1.21163748712667 2.8 120
2.8 2.6875 2 1.62641606591143 1.9 149
1.6 2.125 1.51282051282051 2.33084449021627 1.9 65
2.2 2.125 1.64102564102564 2.31771369721936 1.9 111
1.6 2.125 1 2.71318228630278 1.9 99
1.6 2.125 1.64102564102564 2.4899588053553 1.9 79
1.6 2.125 1.46153846153846 2.19644696189495 1.9 105
1.6 2.125 2.28205128205128 2.41658084449022 1 80
2.8 2.125 1.8974358974359 2.60118434603502 2.8 120
1.6 2.125 1 3.31024716786818 1.9 60
2.2 2.125 1.64102564102564 2.45520082389289 1.9 79
1.6 2.125 2.28205128205128 2.71936148300721 1.9 140
1.6 2.125 1 2.11997940267765 1.9 125
1.6 2.125 2.02564102564103 1.75154479917611 1.9 130
1.6 2.125 1.64102564102564 7.09963954685891 1.9 50
1.6 2.125 2.28205128205128 1.74382080329557 1.9 86
3.4 2.125 1.76923076923077 3.47631307929969 1.9 68
2.8 2.125 1 3.94361483007209 3.7 125
1.6 2.125 2.28205128205128 2.14392378990731 1 100
1.6 2.6875 1 3.37281153450051 1.9 80
1.6 1.5625 1.51282051282051 2.4667868177137 1.9 60
4 2.125 2.02564102564103 3.27703398558187 2.8 145
4 3.8125 1 3.56513903192585 3.7 251
1.6 2.125 1 2.36405767250257 1.9 95
1.6 2.125 1.76923076923077 6.50798146240989 1.9 70
2.2 2.125 1 2.58187435633368 2.8 169
3.4 2.125 2.02564102564103 2.74794026776519 3.7 239
2.8 2.125 1.76923076923077 2.31771369721936 2.8 90
1.6 2.125 1.76923076923077 2.87461380020597 1.9 111
2.8 2.125 1.64102564102564 3.15113285272915 2.8 150
1.6 2.125 1 2.97811534500515 1.9 75
1 2.125 1 2.49691040164779 1 45
2.8 2.125 1.8974358974359 3.74201853759011 3.7 120
1 2.125 1.38461538461538 2.48455200823893 1.9 50
1.6 2.125 1.51282051282051 2.81977342945417 1 100
1.6 2.125 2.15384615384615 1.76622039134912 1.9 125
2.2 2.125 1 1.54763130792997 1.9 300
2.2 2.6875 1.38461538461538 9.51879505664264 1.9 60
3.4 2.6875 2.53846153846154 2.16864057672503 2.8 251
1.6 2.125 1.8974358974359 3.34500514933059 1.9 94
1.6 2.6875 1.8974358974359 8.16632337796086 1.9 80
1.6 2.125 1.76923076923077 2.04969104016478 1.9 136
2.8 2.125 1.76923076923077 4.72682801235839 2.8 105
1.6 2.125 2 2.95108135942328 1.9 79
2.8 2.125 1 2.95648815653965 1 111
2.8 2.125 2.25641025641026 2.59423274974253 2.8 149
2.8 2.125 1.8974358974359 3.55046343975283 2.8 155
2.8 2.125 1.8974358974359 2.22579814624099 4.6 200
2.8 2.125 1.64102564102564 3.17044284243048 1.9 125
2.8 2.125 2.28205128205128 3.93975283213182 2.8 130
1.6 2.125 2.28205128205128 1.94927909371782 1.9 89
2.2 2.125 2.28205128205128 3.0005149330587 2.8 150
1.6 2.125 1.51282051282051 2.76184346035015 1.9 129
1.6 2.125 1.38461538461538 3.70185375901133 1.9 160
1.6 2.6875 1 8.47528321318229 1.9 59
1.6 2.125 1 1.76930998970134 1.9 100
1.6 2.125 1 3.61766220391349 1.9 75
2.8 2.125 1.8974358974359 2.87229660144181 2.8 171
1.6 2.6875 2.33333333333333 1.85581874356334 1 98
1.6 2.125 1 1.98249227600412 1.9 120
1.6 2.125 1.76923076923077 2.36019567456231 1.9 150
2.8 2.125 1.76923076923077 1.9562306900103 1.9 150
2.8 2.125 2.28205128205128 2.54093717816684 2.8 165
4 2.125 2.28205128205128 2.23197734294542 2.8 261
1.6 2.125 1.51282051282051 1.6735324407827 1 99
2.8 2.125 1.8974358974359 4.00231719876416 2.8 99
1.6 2.125 1.51282051282051 2.54557157569516 1.9 75
2.8 2.125 2.41025641025641 1.29737384140062 1.9 139
4 2.125 2.23076923076923 3.96369721936148 2.8 155
