host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_identity_verified,accommodates,bathrooms,bedrooms,beds,amenities,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,reviews_per_month,distance_to_dam,has_metro
2,100,75,1.0,1,2,1.0,1.0,1.0,19,35.0,1,0.0,3,15,9,11,28,36,14,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,1.09,3.5230085803,0
1,100,100,1.0,0,2,1.0,1.0,1.0,13,20.0,1,0.0,3,5,7,7,7,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.60772742589,0
1,100,100,1.0,0,4,1.0,2.0,2.0,21,60.0,2,30.0,2,30,4,8,31,275,40,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1,1,2.62,5.33064473727,0
4,0,0,1.0,0,4,1.5,1.0,2.0,14,30.0,2,25.0,4,30,0,0,0,0,3,93.0,10.0,10.0,10.0,9.0,9.0,10.0,0,2,1,0.28,1.7658843342,0
1,99,98,13.0,0,4,1.0,1.0,3.0,13,35.0,2,15.0,2,30,28,57,57,107,2,60.0,7.0,7.0,9.0,9.0,8.0,6.0,0,1,13,2.0,1.52325586873,0
3,100,100,1.0,1,2,1.0,1.0,1.0,21,15.0,0,0.0,3,7,4,8,13,14,15,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.83,0.670461977086,0
1,100,100,1.0,0,1,1.0,1.0,1.0,16,0,1,0.0,15,30,16,46,76,76,1,80.0,8.0,8.0,8.0,8.0,6.0,8.0,0,0,1,0.22,3.83776802395,1
3,90,75,1.0,1,4,1.0,3.0,5.0,12,45.0,1,0.0,2,30,16,16,16,164,16,98.0,10.0,10.0,10.0,9.0,9.0,9.0,0,1,1,1.03,3.89249020425,0
4,0,0,1.0,0,2,1.0,0.0,1.0,9,0,1,0.0,365,30,30,60,90,365,7,91.0,9.0,9.0,10.0,10.0,10.0,8.0,0,1,1,0.34,0.782006848159,0
2,100,77,1.0,0,4,1.0,2.0,2.0,16,0,1,0.0,1,30,1,10,40,315,19,94.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,1,2.81,3.74042492345,0
2,100,97,1.0,1,2,1.0,1.0,2.0,14,0,2,0.0,1,30,2,3,4,68,111,93.0,10.0,10.0,10.0,9.0,9.0,9.0,0,1,1,6.0,1.42012735104,0
1,100,100,2.0,1,2,1.0,1.0,2.0,13,0,1,35.0,1,30,0,11,38,295,125,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,2,5.26,4.39381187655,0
1,83,97,2.0,1,2,1.0,1.0,1.0,12,10.0,1,20.0,1,30,9,26,41,302,114,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,2,3.44,0.853383860401,0
1,99,100,166.0,1,2,1.0,1.0,1.0,15,39.0,1,0.0,2,30,4,4,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,156,0.0,1.04562157442,0
4,0,0,1.0,1,4,1.0,1.0,4.0,11,0,2,10.0,1,30,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.08,1.8917539696,0
2,90,22,1.0,1,2,1.0,1.0,1.0,10,0,1,0.0,2,30,11,19,28,303,4,87.0,10.0,9.0,10.0,10.0,9.0,8.0,0,0,1,0.41,1.72617461853,0
2,78,100,1.0,0,5,1.5,3.0,5.0,13,65.0,6,0.0,3,14,1,1,1,72,14,90.0,10.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.62,3.32236446795,0
1,100,94,1.0,1,4,1.0,1.0,3.0,16,40.0,1,0.0,2,30,3,4,14,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,1.76399318716,0
1,100,0,1.0,1,4,2.0,3.0,3.0,23,50.0,2,35.0,3,30,0,0,0,184,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.19,2.72539823186,0
1,100,50,23.0,1,2,1.0,1.0,1.0,9,0,1,0.0,1,30,15,35,51,321,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,23,0.0,2.40079228619,0
1,100,100,1.0,0,2,1.0,1.0,1.0,12,0,1,0.0,1,30,2,2,2,2,1,80.0,6.0,8.0,8.0,10.0,10.0,8.0,0,0,1,1.0,1.89383912085,1
2,100,0,1.0,1,2,1.0,1.0,1.0,9,40.0,1,0.0,2,30,0,17,17,17,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.16,2.27631141711,0
1,100,0,4.0,0,3,1.0,1.0,2.0,18,35.0,2,50.0,2,30,10,40,70,345,7,87.0,7.0,8.0,9.0,9.0,9.0,8.0,0,0,4,0.18,2.63455085616,1
4,0,0,1.0,1,2,1.5,1.0,1.0,1,25.0,1,0.0,1,30,0,0,0,0,1,100.0,8.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.08,2.08265005727,0
4,0,0,1.0,0,2,1.0,1.0,2.0,8,20.0,1,20.0,2,30,30,60,90,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.502294733819,0
2,100,100,1.0,0,2,1.0,1.0,1.0,18,0,1,0.0,1,30,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.51,2.94816523192,0
1,100,93,1.0,1,2,1.0,1.0,1.0,14,30.0,2,40.0,1,8,3,13,24,299,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.0,2.49496785064,0
3,50,0,1.0,1,2,1.5,1.0,1.0,14,40.0,2,40.0,3,30,0,0,0,240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,2.48247313422,0
2,100,100,1.0,0,4,1.0,1.0,2.0,15,35.0,2,25.0,2,30,11,36,62,337,85,90.0,9.0,9.0,9.0,10.0,8.0,9.0,0,1,1,2.42,3.13306340025,0
4,0,0,1.0,0,8,4.0,4.0,4.0,13,0,1,0.0,3,30,27,53,83,358,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.496441589164,0
1,100,100,1.0,0,4,1.0,2.0,2.0,8,15.0,0,0.0,2,30,0,0,0,211,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.53,3.67508782506,1
2,73,87,2.0,0,2,1.0,1.0,1.0,2,24.0,1,0.0,1,30,28,28,28,212,9,58.0,6.0,6.0,7.0,6.0,7.0,7.0,0,2,2,2.05,4.82182038766,0
4,0,0,1.0,0,2,1.0,1.0,1.0,16,25.0,1,0.0,2,30,4,12,31,299,28,94.0,10.0,9.0,9.0,9.0,9.0,9.0,1,2,1,0.92,5.87567619836,0
4,0,0,1.0,0,2,0.0,1.0,0.0,8,0,1,0.0,2,30,0,0,0,243,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.1,2.5902154966,1
2,100,100,2.0,1,4,1.5,1.0,2.0,5,50.0,1,0.0,3,30,0,7,7,207,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,2,0.81,0.504899991223,0
3,100,0,2.0,0,4,1.0,1.0,1.0,6,30.0,2,25.0,3,30,30,60,89,89,3,93.0,9.0,9.0,9.0,9.0,9.0,9.0,0,2,1,0.07,1.25597591845,0
3,100,0,1.0,1,3,1.0,2.0,2.0,23,46.0,3,25.0,4,30,5,20,20,20,3,100.0,10.0,10.0,10.0,9.0,9.0,10.0,0,2,1,0.2,1.42073594679,0
4,44,67,1.0,0,2,1.0,1.0,1.0,9,10.0,1,0.0,1,30,0,0,1,276,11,94.0,10.0,10.0,10.0,9.0,9.0,9.0,0,2,1,1.76,2.9137150076,0
4,0,0,1.0,0,3,1.0,2.0,2.0,14,0,1,0.0,4,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.43677014432,0
1,100,100,1.0,0,2,1.0,2.0,3.0,10,50.0,2,25.0,2,30,0,0,0,153,2,100.0,9.0,9.0,10.0,9.0,10.0,10.0,0,1,1,0.63,0.643526615831,0
1,100,0,1.0,0,4,2.0,3.0,4.0,21,35.0,2,20.0,2,30,14,15,15,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,2.22922975126,0
3,90,93,1.0,1,2,1.0,1.0,1.0,21,50.0,1,0.0,1,30,0,0,0,274,8,93.0,10.0,10.0,10.0,9.0,10.0,9.0,0,1,1,0.53,2.55236599385,0
2,89,100,1.0,1,4,1.0,2.0,3.0,12,20.0,2,0.0,2,30,0,1,1,1,32,91.0,10.0,9.0,9.0,9.0,8.0,9.0,0,2,1,1.35,2.43384917252,0
4,0,0,2.0,1,2,1.0,1.0,1.0,9,20.0,1,0.0,1,30,0,0,0,0,2,80.0,8.0,8.0,8.0,10.0,10.0,8.0,0,0,2,0.19,0.565121048446,0
2,100,100,1.0,1,2,1.0,1.0,1.0,9,0,1,0.0,2,30,2,10,13,13,1,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,0,1,1.0,2.54027450188,0
4,0,0,1.0,0,2,1.0,1.0,2.0,8,0,1,0.0,1,30,0,0,0,0,1,97.0,8.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.04,2.89680995836,0
2,97,63,3.0,1,4,1.0,2.0,2.0,12,30.0,4,25.0,1,30,6,6,6,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,0.0,2.06371931578,0
2,100,100,1.0,1,4,1.0,2.0,2.0,18,30.0,2,25.0,3,30,0,2,23,290,17,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.61,6.79582092714,0
3,87,93,2.0,0,2,1.0,1.0,1.0,9,0,1,0.0,2,30,8,8,8,8,13,91.0,10.0,9.0,10.0,10.0,10.0,9.0,0,2,2,1.72,0.523384109554,0
4,0,0,1.0,0,2,1.0,2.0,2.0,10,0,1,0.0,1,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.91138431377,0
4,0,0,1.0,0,2,1.0,1.0,1.0,9,35.0,1,0.0,1,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,2.38829989344,0
1,100,95,11.0,1,6,1.5,3.0,6.0,22,80.0,4,35.0,6,14,10,27,37,312,14,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,0.43,6.54741470492,0
3,70,75,1.0,0,3,1.0,1.0,2.0,16,10.0,1,0.0,4,30,2,13,13,13,2,90.0,9.0,8.0,9.0,10.0,10.0,9.0,0,0,1,1.2,1.76722362531,0
1,100,98,8.0,1,2,1.0,0.0,1.0,12,35.0,1,14.0,2,30,17,47,77,192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,8,0.0,0.319999706839,1
2,93,90,1.0,0,4,1.0,2.0,2.0,11,30.0,2,30.0,2,30,11,31,31,225,5,90.0,9.0,10.0,9.0,10.0,10.0,9.0,0,2,1,0.77,3.21098402936,1
2,100,100,2.0,1,4,1.0,3.0,5.0,12,50.0,1,0.0,2,30,0,0,0,0,12,98.0,9.0,10.0,10.0,10.0,9.0,9.0,1,2,2,0.95,3.25036828549,0
1,100,100,35.0,0,4,2.5,3.0,4.0,21,75.0,2,25.0,2,30,16,25,46,321,1,40.0,4.0,8.0,2.0,2.0,8.0,4.0,1,2,33,0.64,0.356231335235,0
1,100,100,1.0,1,2,1.0,1.0,1.0,16,35.0,1,0.0,3,30,0,4,11,11,4,100.0,10.0,10.0,10.0,9.0,10.0,9.0,0,1,1,0.42,2.17603868488,0
1,100,100,1.0,0,2,1.0,1.0,1.0,16,20.0,1,0.0,1,2,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0,2.44042623672,0
2,100,87,1.0,1,4,1.0,1.0,4.0,15,0,2,25.0,2,30,0,6,24,32,24,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,1,1,4.42,6.44659968732,0
1,83,100,1.0,1,2,1.0,0.0,1.0,13,0,1,0.0,4,30,1,1,1,1,3,93.0,7.0,9.0,9.0,9.0,9.0,9.0,1,0,1,1.06,2.10356177224,0
2,100,100,1.0,1,2,1.0,1.0,1.0,15,30.0,2,0.0,3,28,9,21,48,323,11,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0,2,1,0.48,3.08257875378,0
1,100,100,133.0,1,4,1.5,2.0,2.0,20,40.0,2,40.0,3,30,4,12,12,12,12,88.0,9.0,8.0,9.0,9.0,9.0,9.0,1,2,128,0.61,2.29967844259,0
2,100,100,1.0,1,2,1.0,1.0,2.0,15,30.0,3,0.0,2,14,4,10,14,14,15,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,1,1.21,2.42115838023,0
1,100,36,1.0,0,3,1.0,2.0,2.0,15,50.0,1,0.0,2,30,30,60,90,365,17,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,1,0.52,3.43355286729,0
2,80,100,3.0,1,2,1.0,1.0,2.0,8,0,1,0.0,3,30,30,52,79,354,1,94.0,10.0,8.0,10.0,10.0,10.0,8.0,0,0,3,0.03,0.472433981236,0
3,100,83,1.0,1,2,1.0,1.0,1.0,14,49.0,1,0.0,2,30,0,0,14,14,50,94.0,9.0,9.0,10.0,10.0,10.0,9.0,0,1,1,1.27,1.56331345689,0
1,89,100,1.0,1,4,1.0,1.0,2.0,11,30.0,0,0.0,2,30,5,18,21,205,10,78.0,8.0,8.0,9.0,8.0,9.0,7.0,1,1,1,3.53,1.01399758816,0
4,0,0,1.0,0,2,1.0,0.0,1.0,12,25.0,1,0.0,3,30,10,34,34,43,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.18470034273,0
3,100,100,3.0,0,2,1.0,1.0,2.0,14,0,1,20.0,2,7,1,1,1,2,70,95.0,10.0,10.0,10.0,9.0,10.0,10.0,0,1,3,3.68,1.11487395216,0
4,0,0,1.0,0,4,1.0,3.0,4.0,11,50.0,1,0.0,2,30,0,0,0,0,4,95.0,9.0,9.0,10.0,10.0,9.0,10.0,0,1,1,0.39,3.16808535076,0
2,100,88,1.0,1,4,2.5,2.0,2.0,17,25.0,1,0.0,2,24,3,11,17,17,16,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,1,0.73,2.04063880752,0
1,100,89,1.0,1,2,1.0,1.0,1.0,11,0,1,0.0,2,7,12,26,31,294,7,97.0,10.0,9.0,10.0,10.0,9.0,9.0,0,2,1,2.92,10.0,1
1,100,100,1.0,0,4,1.0,1.0,2.0,8,35.0,2,15.0,4,30,1,2,2,2,17,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2,1,0.92,2.17512630533,0
1,100,100,3.0,1,8,2.0,3.0,6.0,8,0,6,75.0,3,28,6,17,30,287,3,100.0,10.0,10.0,9.0,9.0,9.0,9.0,0,2,3,2.05,2.28090631931,0
3,83,97,9.0,0,4,1.0,1.0,2.0,11,0,2,35.0,3,30,1,8,31,288,8,89.0,10.0,9.0,10.0,10.0,9.0,9.0,0,2,9,1.7,0.38181588295,1
1,100,100,1.0,1,2,1.0,0.0,1.0,8,35.0,1,0.0,2,6,23,50,77,77,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.03,1.76553950281,0
2,100,100,2.0,1,4,1.5,2.0,4.0,20,0,1,0.0,1,30,2,5,7,258,60,92.0,9.0,10.0,10.0,10.0,9.0,9.0,0,2,1,1.97,1.20370695522,0
2,100,71,1.0,1,3,1.0,2.0,2.0,11,0,3,30.0,2,10,2,4,20,44,1,100.0,10.0,10.0,8.0,10.0,10.0,10.0,0,0,1,1.0,0.976893139656,0
3,100,100,1.0,1,2,1.0,1.0,1.0,14,50.0,2,50.0,5,30,3,11,41,316,18,98.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,1,0.55,2.52701755982,0
1,100,50,1.0,1,2,1.0,1.0,1.0,6,30.0,1,0.0,2,30,0,0,0,0,2,90.0,9.0,9.0,9.0,10.0,8.0,7.0,0,0,1,0.25,2.78469944064,0
1,100,100,1.0,0,2,1.0,1.0,1.0,18,0,2,0.0,5,30,21,44,74,74,75,96.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2,1,1.61,3.70418891553,0
3,100,100,1.0,1,3,1.5,1.0,1.0,10,25.0,1,0.0,2,30,0,0,0,184,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.12,3.30199882087,0
2,80,100,1.0,1,6,1.0,4.0,6.0,11,55.0,1,0.0,6,28,0,0,0,0,5,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0,2,1,0.45,3.64236699502,0
3,90,88,1.0,1,4,1.0,1.0,2.0,10,25.0,1,0.0,3,30,13,13,26,26,2,90.0,9.0,10.0,10.0,10.0,9.0,9.0,0,1,1,0.32,1.52067602413,0
2,100,56,1.0,1,2,1.0,1.0,1.0,13,30.0,2,25.0,3,30,0,13,43,43,32,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0,2,1,0.75,3.9901966155,0
4,0,0,1.0,0,2,1.0,2.0,1.0,9,0,1,0.0,1,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,4.98469791011,0
3,100,100,1.0,0,3,1.0,2.0,2.0,10,30.0,1,0.0,2,30,0,3,3,35,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,1,1,1.03,2.29745196828,0
4,0,0,1.0,1,2,1.0,1.0,1.0,14,35.0,1,0.0,3,30,24,29,29,29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,2.80481240005,1
3,100,88,2.0,1,4,2.5,3.0,3.0,13,50.0,0,0.0,2,30,3,16,24,48,12,93.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,2,0.87,2.39574938622,0
3,69,100,1.0,1,2,1.0,1.0,1.0,13,20.0,1,20.0,1,30,6,22,47,322,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,2.86,3.07897968874,0
3,90,77,1.0,1,2,1.0,1.0,1.0,7,0,2,15.0,5,30,6,6,6,6,60,96.0,10.0,9.0,10.0,10.0,9.0,9.0,0,1,1,1.24,1.6994957388,0
2,100,100,1.0,1,4,1.0,3.0,3.0,10,50.0,2,15.0,5,21,5,8,8,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,2.71080486265,0
1,100,100,1.0,1,2,1.0,1.0,1.0,10,50.0,0,0.0,1,30,5,8,12,30,21,93.0,10.0,9.0,10.0,9.0,10.0,9.0,1,1,1,0.78,0.800969008466,0
4,0,0,1.0,0,2,1.0,1.0,2.0,16,0,1,0.0,4,30,0,0,0,0,3,100.0,10.0,9.0,9.0,10.0,10.0,10.0,0,1,1,0.25,1.46444401992,0
4,0,0,1.0,0,4,1.0,3.0,5.0,20,35.0,2,10.0,2,30,12,17,17,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.04841100338,0
4,0,0,1.0,0,4,1.0,1.0,4.0,11,20.0,3,15.0,3,30,0,0,0,0,2,90.0,10.0,8.0,10.0,10.0,10.0,9.0,0,2,1,0.32,1.29236663006,0
2,100,100,1.0,0,2,1.0,1.0,1.0,7,0,1,0.0,4,30,0,0,0,103,8,93.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,0.68,2.46317613597,0
2,100,0,1.0,0,2,1.0,2.0,2.0,11,30.0,1,0.0,3,30,17,22,22,206,3,90.0,9.0,8.0,9.0,9.0,9.0,9.0,0,2,1,0.08,1.16265292607,0
2,88,100,1.0,0,2,1.0,1.0,1.0,13,25.0,1,0.0,1,30,1,2,22,205,2,100.0,9.0,10.0,10.0,10.0,9.0,9.0,0,0,1,0.35,2.37813247504,0
3,100,80,2.0,0,2,1.0,1.0,1.0,17,50.0,1,0.0,2,30,0,0,27,302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.0,1.34915163498,0
2,100,100,2.0,0,2,1.0,1.0,2.0,7,20.0,2,45.0,3,30,0,6,36,36,45,89.0,9.0,9.0,10.0,10.0,9.0,9.0,0,2,2,3.33,1.78339340056,0
1,86,96,29.0,1,1,1.0,1.0,1.0,14,40.0,1,0.0,14,30,3,20,50,325,1,80.0,10.0,6.0,10.0,10.0,10.0,10.0,0,2,28,0.47,1.9085978181,0
2,100,0,1.0,0,4,1.0,2.0,2.0,10,15.0,2,40.0,2,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,2.94839315505,0
2,100,64,1.0,1,3,1.0,2.0,2.0,20,45.0,2,20.0,3,14,0,0,0,0,32,96.0,10.0,10.0,9.0,10.0,9.0,9.0,0,2,1,0.58,3.00808631468,0
2,100,75,1.0,0,2,1.0,1.0,1.0,9,25.0,1,0.0,1,3,29,59,89,364,1,80.0,8.0,10.0,10.0,10.0,10.0,8.0,0,1,1,1.0,1.8884159443,0
3,90,43,1.0,1,2,1.0,2.0,1.0,15,35.0,2,25.0,2,30,0,9,27,302,22,96.0,10.0,10.0,10.0,9.0,9.0,9.0,0,1,1,0.82,2.34397863441,0
2,80,58,1.0,1,2,1.0,1.0,1.0,9,0,1,0.0,2,30,5,18,20,200,45,94.0,10.0,10.0,9.0,10.0,9.0,9.0,0,1,1,2.6,2.34534050771,0
1,100,76,2.0,1,3,1.0,2.0,2.0,15,60.0,2,40.0,3,30,0,0,0,184,15,92.0,10.0,10.0,9.0,9.0,9.0,9.0,0,2,1,1.09,5.25561079831,1
1,100,97,64.0,1,2,1.0,1.0,1.0,18,35.0,1,10.0,2,30,0,11,11,11,5,88.0,10.0,10.0,7.0,8.0,8.0,8.0,0,1,57,1.09,1.59433942757,0
3,80,100,1.0,0,2,1.0,1.0,1.0,20,30.0,1,0.0,2,30,2,8,16,285,18,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,4.74,1.25397651715,0
4,0,0,1.0,1,2,1.0,1.0,1.0,15,40.0,1,0.0,2,30,4,14,14,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,0.0,1.406159211,0
3,100,0,1.0,1,2,1.0,2.0,2.0,12,40.0,1,0.0,1,30,10,18,24,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,2.16966941125,1
1,100,100,2.0,0,7,2.0,3.0,6.0,7,75.0,1,0.0,2,30,30,60,88,363,1,80.0,8.0,10.0,10.0,10.0,8.0,8.0,0,0,1,1.0,1.35811035369,0
3,100,75,1.0,0,5,1.5,4.0,4.0,8,100.0,4,30.0,1,30,1,1,1,1,5,95.0,9.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0.11,3.32762790963,0
3,91,36,1.0,1,2,1.0,1.0,1.0,8,20.0,1,20.0,1,30,12,42,72,347,14,97.0,10.0,9.0,9.0,10.0,10.0,9.0,0,0,1,1.21,3.25283588606,0
1,100,94,1.0,1,2,1.0,1.0,1.0,17,30.0,2,0.0,1,30,6,24,25,25,26,95.0,10.0,9.0,10.0,10.0,8.0,9.0,0,2,1,1.71,3.48624536803,0
4,0,0,1.0,0,1,1.0,1.0,1.0,8,0,1,0.0,1,30,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0,1,0.13,1.44739079108,0
2,100,100,1.0,1,4,1.0,3.0,3.0,21,45.0,2,20.0,4,30,0,12,20,20,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,2,1,0.61,1.944154942,0
3,100,83,1.0,1,3,1.0,0.0,2.0,15,30.0,2,10.0,4,15,0,0,0,254,82,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,2.29,2.05075062821,0
1,100,80,1.0,1,2,1.0,1.0,1.0,15,45.0,1,0.0,2,30,18,20,50,325,17,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.95,5.87962480925,0
2,100,64,1.0,1,2,1.5,1.0,1.0,14,50.0,0,0.0,1,30,16,43,73,348,14,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,1,1.28,4.4523979909,1
3,100,0,1.0,0,2,1.0,1.0,1.0,12,25.0,1,0.0,1,3,15,15,15,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.95815030415,0
4,0,0,1.0,0,3,1.0,1.0,2.0,12,0,1,0.0,2,30,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,3.26848519047,0
3,62,60,1.0,1,2,1.0,1.0,1.0,10,20.0,2,10.0,2,30,4,10,19,274,42,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0,1,1,1.19,2.43178126797,1
2,91,88,1.0,1,2,1.0,1.0,1.0,7,35.0,1,0.0,2,30,6,6,6,251,15,92.0,10.0,9.0,10.0,10.0,10.0,9.0,0,2,1,1.21,2.21523602172,1
1,100,100,1.0,1,2,1.0,1.0,1.0,16,30.0,1,50.0,2,30,0,0,0,0,9,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0,2,1,4.5,2.27001418676,0
3,100,83,1.0,0,2,1.0,1.0,2.0,19,0,1,0.0,1,30,0,0,13,13,1,80.0,10.0,6.0,10.0,10.0,8.0,6.0,0,0,1,0.81,4.19902447264,0
3,100,100,2.0,1,2,1.0,1.0,1.0,15,7.0,1,30.0,1,5,3,22,41,316,8,90.0,9.0,9.0,10.0,9.0,9.0,9.0,0,0,1,4.8,2.11538119294,0
1,100,100,1.0,0,2,1.0,1.0,1.0,14,35.0,1,0.0,2,30,6,6,6,6,4,95.0,10.0,10.0,9.0,10.0,10.0,10.0,0,0,1,1.41,1.15358642277,0
3,67,100,1.0,1,2,1.0,1.0,1.0,15,0,1,0.0,2,30,11,12,12,12,4,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0,2,1,0.63,1.22134371669,1
1,100,100,1.0,1,4,1.5,2.0,0.0,13,50.0,1,0.0,4,7,16,37,37,37,1,100.0,8.0,8.0,10.0,10.0,10.0,10.0,0,0,1,1.0,1.82133787268,0
1,100,97,2.0,1,4,1.0,1.0,2.0,18,0,4,50.0,3,30,1,23,44,319,96,89.0,9.0,9.0,9.0,9.0,10.0,9.0,0,0,2,2.75,0.225130661127,0
3,100,100,1.0,1,3,1.0,1.0,1.0,10,35.0,2,10.0,2,21,0,5,5,34,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,2,1,0.84,1.32630161015,0
1,85,100,1.0,0,4,1.0,2.0,2.0,14,35.0,2,15.0,2,30,5,8,8,37,3,100.0,10.0,8.0,10.0,10.0,10.0,9.0,0,2,1,3.0,1.82329245594,0
2,100,0,1.0,0,2,1.0,1.0,1.0,8,0,1,0.0,20,30,0,0,0,239,3,80.0,9.0,7.0,10.0,10.0,9.0,8.0,0,0,1,0.35,3.21552107783,0
1,100,50,1.0,1,4,1.0,1.0,4.0,24,40.0,2,30.0,3,28,5,28,55,330,24,92.0,9.0,9.0,9.0,9.0,9.0,9.0,0,1,1,0.63,3.70203219209,0
1,100,75,1.0,1,4,1.0,2.0,2.0,12,50.0,0,0.0,2,18,0,0,2,24,24,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0,2,1,0.7,1.27140449397,0
1,100,100,1.0,0,3,2.0,2.0,3.0,15,0,0,0.0,4,5,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,1,1,1.03,2.1224386398,0
