,bathrooms,accommodates,distance_to_dam,bedrooms,review_scores_location,review_scores_communication,reviews_per_month,review_scores_checkin,beds,review_scores_value
9294,0.5,2,3.818,1.0,9.0,10.0,6.29,9.0,2.0,9.0
4505,1.0,2,0.969,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7254,1.0,2,6.434,1.0,9.0,10.0,2.0,10.0,1.0,10.0
9565,1.0,6,2.371,4.0,10.0,10.0,0.34,10.0,6.0,9.0
59,1.0,2,8.452,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5751,1.5,2,2.556,1.0,10.0,10.0,0.81,10.0,1.0,10.0
9715,0.0,2,3.102,1.0,9.0,10.0,3.25,10.0,1.0,10.0
4483,1.0,2,1.298,1.0,10.0,10.0,1.03,10.0,1.0,9.0
10704,1.0,3,2.927,1.0,0.0,0.0,0.0,0.0,2.0,0.0
102,1.0,4,4.426,3.0,8.0,10.0,1.0,10.0,6.0,8.0
3337,1.0,2,3.345,1.0,0.0,0.0,0.0,0.0,1.0,0.0
787,1.0,2,3.538,1.0,8.0,9.0,3.72,9.0,1.0,8.0
9974,1.0,4,5.369,1.0,10.0,10.0,1.0,10.0,2.0,10.0
2747,3.5,4,0.624,2.0,0.0,0.0,0.0,0.0,2.0,0.0
3722,1.0,4,1.651,2.0,10.0,10.0,0.34,10.0,2.0,9.0
4654,1.0,2,2.541,1.0,9.0,10.0,4.73,10.0,2.0,9.0
1354,1.0,2,0.252,1.0,10.0,10.0,0.22,10.0,1.0,9.0
13799,1.0,4,7.938,3.0,10.0,10.0,2.08,10.0,3.0,9.0
13645,1.0,2,3.312,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4861,1.0,2,2.294,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10807,1.5,2,2.337,1.0,10.0,8.0,1.0,6.0,1.0,10.0
4141,1.0,3,0.513,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1045,1.0,2,8.059,1.0,9.0,10.0,1.67,10.0,1.0,10.0
7103,1.0,2,1.255,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13460,1.5,2,4.192,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2162,1.0,4,0.218,2.0,9.0,9.0,6.27,9.0,2.0,9.0
4937,1.0,1,1.548,1.0,10.0,10.0,1.0,8.0,2.0,10.0
13531,1.0,3,4.225,0.0,10.0,10.0,1.0,10.0,1.0,10.0
5515,1.0,2,2.717,1.0,10.0,10.0,0.89,10.0,0.0,9.0
4126,1.0,2,0.98,0.0,10.0,10.0,3.0,10.0,1.0,9.0
7678,1.0,3,3.72,1.0,10.0,10.0,0.11,10.0,2.0,9.0
11891,1.0,2,2.098,1.0,9.0,10.0,0.93,10.0,1.0,9.0
8831,1.5,4,3.325,3.0,0.0,0.0,0.0,0.0,2.0,0.0
4788,1.0,2,1.219,1.0,10.0,9.0,2.07,8.0,1.0,10.0
4,1.0,1,7.153,1.0,8.0,10.0,0.65,10.0,1.0,9.0
13477,1.0,4,4.871,2.0,0.0,0.0,0.0,0.0,2.0,0.0
12246,1.0,4,2.771,2.0,9.0,10.0,1.64,10.0,2.0,10.0
4399,1.0,2,1.476,1.0,9.0,10.0,0.25,10.0,1.0,10.0
6103,1.0,2,3.071,1.0,10.0,10.0,2.61,10.0,1.0,10.0
3572,1.0,2,3.199,1.0,9.0,10.0,0.62,10.0,1.0,9.0
11338,1.0,1,1.878,1.0,10.0,10.0,0.91,10.0,1.0,10.0
7434,1.5,2,1.892,1.0,9.0,10.0,1.77,10.0,1.0,9.0
8182,1.0,4,1.842,0.0,10.0,10.0,0.83,8.0,2.0,8.0
12267,1.0,5,2.169,3.0,9.0,10.0,0.71,10.0,3.0,9.0
11929,1.0,2,3.051,1.0,10.0,10.0,2.76,10.0,1.0,9.0
808,1.0,2,8.489,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3317,1.5,2,3.27,1.0,9.0,10.0,1.47,10.0,1.0,9.0
4855,1.0,2,0.724,0.0,9.0,10.0,1.78,9.0,1.0,8.0
1464,1.0,4,0.301,2.0,10.0,9.0,4.0,9.0,2.0,10.0
9545,1.0,2,3.43,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13215,1.0,6,3.457,3.0,10.0,10.0,2.17,10.0,3.0,10.0
1542,1.0,4,0.886,1.0,0.0,0.0,0.0,0.0,2.0,0.0
8608,1.0,2,1.916,0.0,9.0,10.0,1.73,10.0,1.0,9.0
12432,1.0,2,1.411,2.0,10.0,10.0,0.9,10.0,2.0,10.0
4975,1.0,2,1.35,1.0,9.0,9.0,1.27,8.0,1.0,7.0
9559,1.5,2,1.561,1.0,10.0,10.0,1.0,10.0,1.0,10.0
11250,1.0,2,2.022,1.0,10.0,10.0,2.0,10.0,1.0,10.0
12366,2.0,6,1.289,3.0,0.0,0.0,0.0,0.0,3.0,0.0
1176,1.0,2,1.05,1.0,10.0,9.0,1.31,9.0,2.0,9.0
1203,1.5,4,1.017,2.0,9.0,9.0,1.28,9.0,2.0,7.0
3727,1.0,2,1.905,1.0,9.0,9.0,0.21,9.0,2.0,9.0
2783,1.0,2,1.001,1.0,10.0,10.0,2.81,10.0,1.0,8.0
1260,1.0,2,0.389,1.0,10.0,10.0,1.71,9.0,1.0,8.0
12399,1.0,4,3.133,1.0,8.0,10.0,2.42,9.0,2.0,9.0
9446,1.0,2,3.742,1.0,10.0,10.0,0.16,10.0,1.0,10.0
7062,1.0,2,1.323,1.0,9.0,10.0,3.13,9.0,2.0,8.0
10999,1.0,2,2.426,1.0,10.0,10.0,3.8,10.0,1.0,10.0
6554,1.5,2,1.904,1.0,10.0,10.0,0.92,10.0,1.0,9.0
10375,1.0,2,2.466,1.0,9.0,9.0,0.09,7.0,2.0,8.0
13498,2.0,2,4.233,1.0,9.0,9.0,0.3,9.0,1.0,9.0
2283,1.0,2,0.97,1.0,10.0,10.0,1.02,10.0,1.0,9.0
9701,1.0,2,3.299,1.0,9.0,10.0,3.15,10.0,1.0,9.0
10890,1.0,2,2.226,0.0,10.0,10.0,0.95,10.0,2.0,9.0
6455,1.0,2,1.427,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12875,1.0,3,2.971,2.0,9.0,10.0,2.03,10.0,2.0,10.0
5081,1.0,4,2.683,2.0,9.0,10.0,0.86,10.0,2.0,9.0
12896,1.0,2,2.574,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4180,1.0,2,1.909,0.0,9.0,10.0,2.17,10.0,1.0,9.0
3598,1.0,4,2.932,2.0,9.0,10.0,0.54,10.0,2.0,9.0
11525,0.5,2,1.66,1.0,10.0,10.0,1.52,10.0,1.0,10.0
8891,1.0,3,3.202,2.0,9.0,10.0,3.87,10.0,2.0,9.0
5881,1.0,4,3.826,2.0,9.0,10.0,0.96,10.0,2.0,9.0
1466,1.0,4,0.419,2.0,10.0,10.0,2.05,10.0,2.0,9.0
13332,1.0,1,6.297,1.0,8.0,6.0,0.52,4.0,1.0,6.0
1717,1.0,3,0.917,1.0,0.0,0.0,0.0,0.0,2.0,0.0
8459,1.0,2,3.004,2.0,0.0,0.0,0.0,0.0,2.0,0.0
1005,2.0,5,6.084,3.0,10.0,10.0,0.62,10.0,5.0,10.0
2171,1.0,4,0.318,2.0,10.0,9.0,2.91,9.0,2.0,9.0
1546,1.0,4,0.367,1.0,0.0,0.0,0.0,0.0,4.0,0.0
1288,1.0,8,0.527,1.0,10.0,10.0,0.34,10.0,8.0,9.0
3259,1.0,3,3.589,2.0,8.0,9.0,0.49,10.0,2.0,8.0
12869,1.0,2,3.384,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11963,1.0,2,1.993,1.0,10.0,10.0,0.53,10.0,1.0,10.0
8589,1.0,4,3.5,1.0,0.0,0.0,0.0,0.0,2.0,0.0
8161,1.0,4,1.847,2.0,9.0,10.0,0.95,10.0,4.0,9.0
4835,1.5,2,0.909,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7352,1.0,4,3.333,3.0,10.0,10.0,0.25,10.0,4.0,10.0
8613,1.0,2,1.937,1.0,10.0,10.0,1.13,10.0,1.0,9.0
13384,1.0,3,3.82,2.0,0.0,0.0,0.0,0.0,2.0,0.0
12244,1.0,2,2.657,1.0,9.0,9.0,0.42,9.0,2.0,8.0
937,1.0,2,8.095,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11490,1.0,2,1.502,1.0,10.0,10.0,0.57,10.0,1.0,10.0
7906,1.0,2,2.394,1.0,9.0,10.0,0.63,10.0,1.0,9.0
1624,1.0,3,0.806,1.0,10.0,10.0,0.43,10.0,1.0,10.0
482,1.0,4,3.106,2.0,10.0,10.0,7.56,10.0,2.0,10.0
3450,1.0,2,3.26,1.0,9.0,10.0,0.4,10.0,1.0,10.0
8209,1.0,4,2.386,2.0,10.0,10.0,0.4,10.0,4.0,10.0
6254,1.0,2,1.37,1.0,0.0,0.0,0.0,0.0,2.0,0.0
448,0.5,3,2.989,2.0,9.0,10.0,2.33,10.0,2.0,8.0
4938,1.0,2,1.314,1.0,10.0,10.0,1.5,10.0,1.0,9.0
12650,1.0,2,3.337,0.0,6.0,10.0,0.06,10.0,1.0,8.0
12307,1.0,2,2.911,1.0,10.0,10.0,1.0,8.0,1.0,10.0
3608,1.0,5,3.431,3.0,7.0,10.0,0.63,10.0,3.0,9.0
9011,1.0,1,3.861,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1285,1.0,2,0.458,1.0,10.0,10.0,0.26,10.0,1.0,10.0
3125,1.0,2,2.876,2.0,10.0,10.0,0.79,10.0,2.0,10.0
13837,1.0,4,8.817,2.0,0.0,0.0,0.0,0.0,2.0,0.0
7486,1.0,2,2.613,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12404,1.0,2,1.309,1.0,10.0,10.0,0.86,10.0,1.0,9.0
6660,2.0,2,1.496,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12633,0.5,2,3.69,1.0,9.0,10.0,1.78,10.0,1.0,9.0
8805,1.0,2,2.043,1.0,10.0,10.0,8.61,10.0,1.0,9.0
12128,1.0,2,2.991,1.0,10.0,10.0,0.31,10.0,1.0,10.0
5280,0.5,2,2.488,1.0,9.0,10.0,0.95,10.0,1.0,10.0
1224,2.0,4,0.613,2.0,10.0,9.0,2.65,9.0,2.0,8.0
6777,1.5,4,2.003,1.0,8.0,8.0,2.24,8.0,2.0,7.0
8068,1.5,2,2.113,1.0,10.0,10.0,0.5,9.0,1.0,9.0
13404,1.0,4,3.54,1.0,9.0,9.0,1.03,9.0,2.0,8.0
4538,1.0,2,1.283,1.0,8.0,10.0,1.0,8.0,1.0,8.0
8255,1.0,4,2.546,2.0,0.0,0.0,0.0,0.0,2.0,0.0
9910,1.5,2,2.016,1.0,9.0,9.0,1.89,9.0,1.0,9.0
13617,1.0,4,3.621,2.0,8.0,10.0,1.18,10.0,2.0,8.0
13437,1.0,6,3.699,3.0,0.0,0.0,0.0,0.0,3.0,0.0
6065,1.0,6,3.834,3.0,8.0,10.0,0.62,10.0,5.0,9.0
8334,1.0,4,2.084,2.0,9.0,10.0,1.14,9.0,2.0,9.0
10964,1.0,2,2.355,0.0,8.0,10.0,0.27,10.0,1.0,8.0
9199,1.0,6,3.808,2.0,9.0,10.0,1.23,10.0,3.0,9.0
6062,2.5,4,3.641,2.0,9.0,10.0,0.55,10.0,3.0,8.0
9833,1.0,4,3.998,2.0,9.0,10.0,1.93,10.0,4.0,10.0
9692,1.0,4,2.387,2.0,10.0,9.0,3.0,10.0,2.0,7.0
4439,1.0,2,0.929,1.0,10.0,10.0,6.16,10.0,1.0,9.0
5448,1.0,3,2.335,2.0,10.0,10.0,1.02,9.0,2.0,9.0
500,1.0,4,2.345,2.0,8.0,9.0,1.42,9.0,3.0,8.0
7692,1.0,2,2.634,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11356,1.0,3,3.041,1.0,9.0,10.0,0.2,10.0,1.0,9.0
2808,1.0,2,0.711,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12315,0.0,2,2.343,1.0,9.0,10.0,0.56,10.0,2.0,9.0
12730,0.5,2,2.959,1.0,9.0,10.0,0.33,10.0,1.0,9.0
12849,1.5,4,3.123,2.0,0.0,0.0,0.0,0.0,2.0,0.0
12032,1.0,2,2.566,1.0,10.0,10.0,0.54,10.0,1.0,9.0
12668,1.0,2,2.921,2.0,0.0,0.0,0.0,0.0,2.0,0.0
11986,1.0,2,2.221,1.0,10.0,10.0,0.19,10.0,1.0,10.0
2886,1.0,2,0.584,1.0,10.0,10.0,6.99,10.0,1.0,9.0
9168,1.0,3,3.774,2.0,0.0,0.0,0.0,0.0,2.0,0.0
9245,1.0,1,3.629,1.0,9.0,10.0,2.03,10.0,1.0,9.0
2976,1.5,4,3.171,2.0,0.0,0.0,0.0,0.0,3.0,0.0
8046,1.5,2,2.488,1.0,0.0,0.0,0.0,0.0,1.0,0.0
7337,1.5,2,3.671,1.0,8.0,10.0,0.92,10.0,2.0,9.0
3426,1.0,4,3.424,2.0,8.0,10.0,0.67,9.0,4.0,9.0
2105,1.0,3,0.295,1.0,10.0,10.0,1.46,10.0,2.0,9.0
9727,1.0,4,2.324,2.0,0.0,0.0,0.0,0.0,4.0,0.0
8218,1.5,4,2.438,2.0,10.0,10.0,0.52,10.0,3.0,10.0
9949,1.5,2,5.288,1.0,9.0,10.0,4.33,10.0,1.0,9.0
11791,1.0,4,1.469,2.0,10.0,10.0,0.46,10.0,4.0,10.0
4138,1.0,3,1.397,0.0,9.0,10.0,0.9,9.0,1.0,8.0
9389,1.0,4,2.596,1.0,10.0,10.0,2.0,10.0,2.0,10.0
3255,1.0,2,3.157,1.0,9.0,10.0,3.33,9.0,1.0,10.0
11175,1.0,2,3.236,1.0,10.0,10.0,0.18,10.0,1.0,10.0
1444,1.0,2,0.988,1.0,10.0,10.0,4.15,9.0,1.0,9.0
10399,1.0,2,1.77,1.0,10.0,10.0,1.06,10.0,1.0,9.0
7709,1.0,4,1.788,1.0,9.0,9.0,0.37,10.0,4.0,9.0
13748,1.0,2,7.956,1.0,0.0,0.0,1.0,0.0,1.0,0.0
3306,1.0,3,3.269,1.0,9.0,9.0,0.37,10.0,1.0,8.0
5940,1.0,4,3.257,2.0,0.0,0.0,0.0,0.0,4.0,0.0
2565,1.0,4,0.995,2.0,10.0,10.0,1.63,10.0,2.0,9.0
2160,1.0,2,0.614,1.0,10.0,10.0,3.35,10.0,1.0,9.0
570,1.0,5,3.893,3.0,10.0,10.0,0.53,10.0,5.0,10.0
11024,1.0,2,2.22,1.0,10.0,10.0,1.32,10.0,1.0,9.0
2678,1.0,4,0.83,1.0,10.0,10.0,1.23,10.0,4.0,9.0
7817,1.0,2,2.059,1.0,0.0,0.0,1.0,0.0,1.0,0.0
9467,1.0,2,3.206,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2746,1.5,3,0.704,1.0,10.0,10.0,1.09,10.0,1.0,9.0
9755,1.0,5,4.094,3.0,9.0,9.0,0.36,10.0,3.0,9.0
7478,2.5,6,3.076,3.0,10.0,10.0,0.54,10.0,3.0,10.0
1032,1.5,4,6.84,2.0,0.0,0.0,0.0,0.0,2.0,0.0
7841,1.0,5,2.365,3.0,10.0,10.0,2.25,10.0,4.0,10.0
1614,1.0,4,0.509,1.0,10.0,10.0,1.84,10.0,3.0,9.0
2647,1.0,2,1.055,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5731,1.0,4,2.893,2.0,9.0,10.0,2.29,9.0,2.0,9.0
1507,2.0,5,0.662,2.0,0.0,0.0,0.0,0.0,4.0,0.0
4232,1.0,4,2.045,2.0,9.0,9.0,0.47,9.0,2.0,9.0
3676,1.0,2,1.459,2.0,10.0,9.0,1.22,10.0,2.0,10.0
11391,1.0,3,1.396,0.0,9.0,10.0,1.52,10.0,2.0,9.0
3638,1.0,2,3.531,1.0,0.0,0.0,0.09,0.0,1.0,0.0
8925,1.0,6,3.331,3.0,0.0,0.0,0.0,0.0,4.0,0.0
940,1.0,2,6.706,1.0,0.0,0.0,0.0,0.0,1.0,0.0
12752,1.0,4,2.909,2.0,8.0,10.0,0.22,10.0,2.0,9.0
2453,1.5,4,0.86,1.0,10.0,9.0,1.19,9.0,2.0,8.0
9521,1.0,5,2.772,3.0,10.0,10.0,1.0,10.0,3.0,10.0
755,1.0,2,1.755,1.0,8.0,10.0,2.4,10.0,2.0,8.0
11911,1.0,4,2.282,1.0,9.0,10.0,1.5,10.0,2.0,10.0
10831,1.5,4,1.994,2.0,9.0,10.0,0.98,10.0,4.0,9.0
11902,1.0,4,2.411,1.0,9.0,10.0,0.55,9.0,2.0,10.0
455,1.5,2,1.503,1.0,9.0,9.0,1.33,9.0,1.0,8.0
2159,1.5,3,0.42,2.0,0.0,0.0,0.24,0.0,2.0,0.0
2452,1.0,2,1.055,1.0,0.0,8.0,0.51,10.0,1.0,10.0
3099,1.0,2,3.683,1.0,9.0,9.0,1.55,9.0,1.0,9.0
6494,1.0,2,1.894,1.0,10.0,10.0,1.8,10.0,2.0,10.0
10592,1.0,2,3.013,1.0,9.0,10.0,0.67,10.0,1.0,9.0
2921,1.0,2,0.579,1.0,10.0,10.0,0.59,10.0,1.0,9.0
8024,1.0,3,1.739,1.0,0.0,0.0,0.3,0.0,1.0,0.0
1535,1.0,2,0.075,1.0,10.0,10.0,0.82,10.0,1.0,9.0
3481,1.5,4,3.576,2.0,9.0,8.0,0.52,9.0,2.0,9.0
9330,2.0,4,2.297,3.0,0.0,0.0,0.0,0.0,5.0,0.0
11571,5.0,6,2.537,5.0,0.0,0.0,0.0,0.0,5.0,0.0
3342,1.0,3,2.811,1.0,9.0,10.0,1.09,10.0,2.0,9.0
1380,1.0,4,0.737,2.0,10.0,10.0,1.6,10.0,2.0,9.0
13773,1.0,4,6.284,2.0,0.0,0.0,0.0,0.0,4.0,0.0
6305,1.5,2,2.213,1.0,0.0,0.0,1.0,0.0,1.0,0.0
13737,1.0,4,5.919,2.0,9.0,10.0,0.13,10.0,2.0,9.0
1231,1.0,2,0.245,1.0,10.0,10.0,0.92,10.0,1.0,10.0
286,1.0,4,5.225,2.0,8.0,8.0,0.27,8.0,2.0,9.0
9105,1.0,2,4.271,1.0,9.0,9.0,1.05,9.0,1.0,9.0
13845,1.5,3,6.019,1.0,10.0,10.0,1.9,10.0,2.0,10.0
11645,2.0,2,3.001,1.0,9.0,9.0,0.16,9.0,1.0,9.0
1406,1.0,3,1.089,1.0,10.0,10.0,0.67,10.0,2.0,9.0
12640,1.0,4,3.026,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8051,1.0,4,2.261,2.0,10.0,10.0,0.82,10.0,2.0,10.0
6360,1.0,5,1.85,3.0,9.0,10.0,0.17,10.0,4.0,10.0
1158,1.0,2,0.837,1.0,10.0,10.0,1.35,10.0,1.0,9.0
10896,1.0,2,3.047,1.0,8.0,10.0,0.45,10.0,1.0,9.0
13148,1.0,4,2.924,2.0,8.0,9.0,1.43,9.0,2.0,6.0
13763,1.0,1,7.632,1.0,9.0,9.0,3.02,9.0,1.0,9.0
11278,1.0,2,2.226,1.0,9.0,10.0,0.67,10.0,1.0,9.0
4916,1.0,2,1.639,1.0,10.0,10.0,1.5,10.0,1.0,10.0
5301,2.0,4,2.582,2.0,9.0,10.0,1.17,10.0,2.0,10.0
5539,1.0,4,2.004,2.0,10.0,10.0,0.52,8.0,2.0,8.0
8894,1.0,3,3.564,2.0,10.0,10.0,0.43,10.0,2.0,10.0
12482,1.0,3,2.019,2.0,10.0,10.0,1.0,10.0,2.0,10.0
6566,1.0,2,1.963,1.0,9.0,10.0,0.92,10.0,1.0,9.0
64,1.0,2,7.299,1.0,8.0,10.0,0.57,10.0,1.0,8.0
1841,1.0,2,0.279,1.0,10.0,10.0,1.64,10.0,1.0,10.0
9620,1.0,5,3.918,2.0,9.0,10.0,1.01,10.0,3.0,9.0
12391,1.0,2,2.864,1.0,0.0,0.0,0.0,0.0,2.0,0.0
6748,1.0,2,1.299,1.0,10.0,10.0,0.62,10.0,1.0,9.0
2087,1.0,2,1.18,1.0,0.0,0.0,0.0,0.0,1.0,0.0
11699,1.0,4,1.384,1.0,10.0,10.0,0.99,10.0,4.0,10.0
2891,1.0,2,0.49,1.0,9.0,6.0,1.42,6.0,1.0,7.0
3143,1.0,4,3.008,2.0,10.0,10.0,2.34,10.0,3.0,9.0
11114,1.0,2,1.397,1.0,10.0,10.0,0.15,10.0,1.0,10.0
8514,1.0,3,2.019,2.0,10.0,10.0,0.19,10.0,2.0,10.0
1637,1.0,4,1.031,1.0,10.0,10.0,3.01,10.0,2.0,9.0
5565,1.0,4,2.519,1.0,10.0,10.0,2.74,10.0,4.0,9.0
5223,1.0,2,2.476,1.0,9.0,9.0,1.03,10.0,1.0,9.0
11956,1.5,2,2.176,1.0,9.0,10.0,1.24,10.0,1.0,9.0
9089,1.0,4,3.573,2.0,10.0,10.0,0.23,10.0,2.0,9.0
10235,1.0,2,2.978,1.0,9.0,9.0,1.05,9.0,1.0,9.0
171,1.0,2,4.835,1.0,10.0,10.0,1.24,10.0,1.0,10.0
6430,1.0,2,1.715,1.0,9.0,10.0,1.74,9.0,1.0,9.0
11062,1.0,2,2.429,1.0,10.0,10.0,0.08,10.0,1.0,10.0
3276,1.0,4,1.689,1.0,9.0,10.0,5.28,10.0,3.0,8.0
12182,1.0,2,1.336,1.0,10.0,10.0,0.64,10.0,1.0,8.0
3808,1.0,4,2.673,2.0,9.0,10.0,0.95,10.0,3.0,9.0
3998,1.0,2,1.1,1.0,10.0,9.0,0.25,10.0,1.0,9.0
3804,1.0,6,1.407,2.0,10.0,10.0,6.71,10.0,3.0,9.0
3931,1.0,2,2.16,1.0,6.0,4.0,0.07,10.0,1.0,6.0
3492,1.0,4,3.419,2.0,0.0,0.0,1.0,0.0,3.0,0.0
4634,1.5,2,1.162,1.0,10.0,10.0,0.33,10.0,1.0,10.0
2267,1.0,4,1.172,1.0,10.0,10.0,3.75,10.0,2.0,10.0
10107,1.0,4,1.829,1.0,9.0,10.0,0.94,9.0,2.0,9.0
3432,1.0,5,3.108,3.0,0.0,0.0,0.0,0.0,3.0,0.0
13579,1.0,5,3.507,1.0,6.0,10.0,0.11,10.0,5.0,6.0
9936,1.0,2,3.573,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13768,1.0,8,7.216,4.0,10.0,10.0,0.09,10.0,4.0,8.0
12063,1.0,2,1.977,0.0,10.0,9.0,0.65,10.0,1.0,10.0
4606,1.5,2,1.548,1.0,10.0,10.0,1.54,10.0,1.0,10.0
13357,1.0,4,6.52,2.0,8.0,9.0,1.1,9.0,3.0,9.0
12465,1.0,2,2.825,0.0,9.0,10.0,6.91,10.0,2.0,9.0
6133,1.0,2,3.493,1.0,10.0,10.0,0.09,10.0,1.0,10.0
11080,1.0,2,1.614,1.0,10.0,10.0,1.9,10.0,1.0,10.0
1786,1.0,2,0.267,1.0,10.0,10.0,1.25,10.0,1.0,9.0
3619,1.0,2,3.031,1.0,7.0,9.0,0.64,9.0,1.0,8.0
8527,1.5,2,2.119,1.0,0.0,0.0,0.0,0.0,1.0,0.0
10318,1.0,2,2.371,1.0,0.0,0.0,0.0,0.0,1.0,0.0
13202,1.0,4,3.116,2.0,10.0,10.0,0.43,10.0,2.0,9.0
11853,1.0,2,1.691,1.0,10.0,10.0,0.21,10.0,1.0,10.0
11892,1.5,2,1.49,1.0,10.0,10.0,2.88,10.0,1.0,9.0
5615,1.0,4,2.507,3.0,9.0,10.0,0.76,10.0,4.0,9.0
3725,2.0,4,1.351,2.0,0.0,0.0,0.0,0.0,2.0,0.0
141,1.0,2,4.271,1.0,9.0,10.0,2.66,10.0,1.0,9.0
5352,1.0,1,2.42,1.0,9.0,10.0,2.31,10.0,1.0,9.0
5567,1.5,2,2.401,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9162,1.0,2,2.066,1.0,10.0,9.0,3.41,9.0,2.0,8.0
6590,1.0,4,1.946,1.0,9.0,10.0,0.7,10.0,2.0,9.0
13762,2.0,1,6.333,1.0,10.0,10.0,0.13,10.0,1.0,10.0
10969,1.0,3,2.813,2.0,9.0,10.0,0.24,10.0,2.0,9.0
5668,1.5,2,2.767,1.0,9.0,9.0,0.4,10.0,1.0,9.0
10298,1.0,3,2.691,1.0,9.0,10.0,0.77,9.0,1.0,9.0
10620,1.0,3,2.461,2.0,10.0,10.0,0.22,10.0,3.0,9.0
5718,2.0,4,2.014,2.0,10.0,10.0,0.16,10.0,2.0,10.0
4357,1.0,6,1.891,3.0,10.0,6.0,0.18,8.0,3.0,10.0
13464,1.0,4,4.184,2.0,8.0,9.0,5.11,9.0,2.0,9.0
7253,1.0,4,7.458,1.0,9.0,10.0,3.66,9.0,4.0,9.0
3473,1.0,4,3.744,2.0,10.0,10.0,1.62,10.0,2.0,10.0
7055,1.0,2,1.812,1.0,8.0,10.0,0.35,10.0,1.0,10.0
7876,1.0,1,3.058,1.0,9.0,9.0,0.58,9.0,2.0,7.0
1616,2.0,4,1.157,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8858,1.0,2,2.36,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8216,1.5,4,2.825,2.0,0.0,0.0,0.0,0.0,2.0,0.0
5424,1.0,2,2.913,1.0,9.0,10.0,2.27,10.0,1.0,10.0
9020,1.0,4,3.603,1.0,10.0,10.0,0.35,10.0,1.0,9.0
11483,1.0,6,2.045,3.0,9.0,10.0,2.3,10.0,5.0,9.0
6689,1.0,5,1.744,2.0,0.0,0.0,0.0,0.0,2.0,0.0
4466,1.0,2,1.081,1.0,9.0,10.0,0.98,9.0,1.0,9.0
12916,1.0,6,2.521,3.0,9.0,10.0,0.22,10.0,4.0,10.0
5969,1.0,4,3.141,1.0,10.0,10.0,1.08,10.0,2.0,9.0
3389,1.0,2,2.969,1.0,9.0,10.0,0.73,10.0,1.0,10.0
10195,1.0,3,2.773,1.0,9.0,10.0,0.39,10.0,1.0,9.0
8132,1.0,4,1.732,2.0,9.0,9.0,0.26,9.0,2.0,8.0
11558,1.0,2,2.44,1.0,0.0,0.0,1.0,0.0,1.0,0.0
11040,1.0,2,1.42,1.0,10.0,10.0,2.38,10.0,2.0,10.0
10387,1.0,2,1.464,1.0,10.0,10.0,3.21,10.0,2.0,9.0
8684,1.0,2,2.868,1.0,10.0,10.0,0.57,10.0,1.0,10.0
9786,1.0,6,4.083,2.0,9.0,10.0,0.95,10.0,3.0,10.0
734,1.0,2,1.476,1.0,10.0,10.0,0.62,10.0,1.0,10.0
11823,1.0,4,1.634,2.0,10.0,10.0,1.0,10.0,4.0,10.0
10322,1.0,6,2.872,3.0,0.0,0.0,0.0,0.0,3.0,0.0
2174,1.0,2,0.835,1.0,10.0,10.0,6.57,10.0,1.0,9.0
1116,1.0,2,1.04,0.0,9.0,9.0,0.98,9.0,2.0,8.0
9887,1.0,4,2.533,1.0,10.0,10.0,1.87,10.0,2.0,10.0
7655,1.0,2,2.341,1.0,10.0,10.0,2.28,10.0,1.0,9.0
5914,1.0,2,3.958,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3978,2.0,6,1.301,3.0,9.0,9.0,0.62,9.0,2.0,8.0
3030,1.0,2,2.897,1.0,10.0,10.0,0.04,10.0,2.0,10.0
12891,1.5,4,3.123,1.0,6.0,4.0,0.24,4.0,2.0,6.0
11144,1.0,3,2.211,1.0,9.0,9.0,1.71,9.0,2.0,8.0
1961,1.5,2,0.357,1.0,9.0,10.0,2.09,10.0,2.0,8.0
4381,1.0,4,1.803,2.0,10.0,10.0,1.42,10.0,4.0,10.0
10234,1.0,2,2.308,1.0,10.0,10.0,0.42,10.0,1.0,10.0
3442,1.0,2,3.059,1.0,8.0,6.0,0.07,4.0,1.0,8.0
